# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	102260	104080	+	XP_003644131.1		XM_003644083.1	hypothetical protein		11471328	Ecym_1056	1821	606	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	104604	104900	+						11472544	Ecym_1057	297		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	104604	104900	+	XM_003644084.1		XP_003644132.1	hypothetical protein		11472544	Ecym_1057	297	297	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	104604	104900	+	XP_003644132.1		XM_003644084.1	hypothetical protein		11472544	Ecym_1057	297	98	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	105835	109329	+						11469545	Ecym_1058	3495		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	105835	109329	+	XM_003644085.1		XP_003644133.1	hypothetical protein		11469545	Ecym_1058	3495	3495	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	105835	109329	+	XP_003644133.1		XM_003644085.1	hypothetical protein		11469545	Ecym_1058	3495	1164	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	109939	111633	+						11471329	Ecym_1059	1695		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	109939	111633	+	XM_003644086.1		XP_003644134.1	hypothetical protein		11471329	Ecym_1059	1695	1695	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	109939	111633	+	XP_003644134.1		XM_003644086.1	hypothetical protein		11471329	Ecym_1059	1695	564	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	112576	115248	+						11469546	Ecym_1060	2673		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	112576	115248	+	XM_003644087.1		XP_003644135.1	hypothetical protein		11469546	Ecym_1060	2673	2673	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	112576	115248	+	XP_003644135.1		XM_003644087.1	hypothetical protein		11469546	Ecym_1060	2673	890	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	115553	116176	-						11469547	Ecym_1061	624		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	115553	116176	-	XM_003644088.1		XP_003644136.1	hypothetical protein		11469547	Ecym_1061	624	624	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	115553	116176	-	XP_003644136.1		XM_003644088.1	hypothetical protein		11469547	Ecym_1061	624	207	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	116487	117398	+						11469548	Ecym_1062	912		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	116487	117398	+	XM_003644089.1		XP_003644137.1	hypothetical protein		11469548	Ecym_1062	912	912	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	116487	117398	+	XP_003644137.1		XM_003644089.1	hypothetical protein		11469548	Ecym_1062	912	303	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	118074	119222	+						11472545	Ecym_1063	1149		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	118074	119222	+	XM_003644090.1		XP_003644138.1	hypothetical protein		11472545	Ecym_1063	1149	1149	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	118074	119222	+	XP_003644138.1		XM_003644090.1	hypothetical protein		11472545	Ecym_1063	1149	382	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	119328	120077	-						11471330	Ecym_1064	750		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	119328	120077	-	XM_003644091.1		XP_003644139.1	hypothetical protein		11471330	Ecym_1064	750	750	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	119328	120077	-	XP_003644139.1		XM_003644091.1	hypothetical protein		11471330	Ecym_1064	750	249	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	120443	122932	+						11471331	Ecym_1065	2490		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	120443	122932	+	XM_003644092.1		XP_003644140.1	hypothetical protein		11471331	Ecym_1065	2490	2490	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	120443	122932	+	XP_003644140.1		XM_003644092.1	hypothetical protein		11471331	Ecym_1065	2490	829	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	123299	124918	-						11469549	Ecym_1066	1620		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	123299	124918	-	XM_003644093.1		XP_003644141.1	hypothetical protein		11469549	Ecym_1066	1620	1620	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	123299	124918	-	XP_003644141.1		XM_003644093.1	hypothetical protein		11469549	Ecym_1066	1620	539	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	125760	126371	+						11469550	Ecym_1067	612		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	125760	126371	+	XM_003644094.1		XP_003644142.1	hypothetical protein		11469550	Ecym_1067	267	267	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	125760	126371	+	XP_003644142.1		XM_003644094.1	hypothetical protein		11469550	Ecym_1067	267	88	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	126554	128659	-						11469551	Ecym_1068	2106		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	126554	128659	-	XM_003644095.1		XP_003644143.1	hypothetical protein		11469551	Ecym_1068	2106	2106	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	126554	128659	-	XP_003644143.1		XM_003644095.1	hypothetical protein		11469551	Ecym_1068	2106	701	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	129323	130084	+						11469552	Ecym_1069	762		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	129323	130084	+	XM_003644096.1		XP_003644144.1	hypothetical protein		11469552	Ecym_1069	762	762	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	129323	130084	+	XP_003644144.1		XM_003644096.1	hypothetical protein		11469552	Ecym_1069	762	253	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	130582	132630	+						11472546	Ecym_1070	2049		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	130582	132630	+	XM_003644097.1		XP_003644145.1	hypothetical protein		11472546	Ecym_1070	2049	2049	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	130582	132630	+	XP_003644145.1		XM_003644097.1	hypothetical protein		11472546	Ecym_1070	2049	682	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	133581	136628	+						11471332	Ecym_1071	3048		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	133581	136628	+	XM_003644098.1		XP_003644146.1	hypothetical protein		11471332	Ecym_1071	3048	3048	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	133581	136628	+	XP_003644146.1		XM_003644098.1	hypothetical protein		11471332	Ecym_1071	3048	1015	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	137296	139347	+						11469553	Ecym_1072	2052		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	137296	139347	+	XM_003644099.1		XP_003644147.1	hypothetical protein		11469553	Ecym_1072	2052	2052	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	137296	139347	+	XP_003644147.1		XM_003644099.1	hypothetical protein		11469553	Ecym_1072	2052	683	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	139604	141040	+						11469554	Ecym_1073	1437		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	139604	141040	+	XM_003644100.1		XP_003644148.1	hypothetical protein		11469554	Ecym_1073	1437	1437	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	139604	141040	+	XP_003644148.1		XM_003644100.1	hypothetical protein		11469554	Ecym_1073	1437	478	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	141552	144974	-						11469555	Ecym_1074	3423		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	141552	144974	-	XM_003644101.1		XP_003644149.1	hypothetical protein		11469555	Ecym_1074	3423	3423	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	141552	144974	-	XP_003644149.1		XM_003644101.1	hypothetical protein		11469555	Ecym_1074	3423	1140	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	145480	146880	-						11469556	Ecym_1075	1401		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	145480	146880	-	XM_003644102.1		XP_003644150.1	hypothetical protein		11469556	Ecym_1075	1401	1401	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	145480	146880	-	XP_003644150.1		XM_003644102.1	hypothetical protein		11469556	Ecym_1075	1401	466	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	147216	147987	+						11472547	Ecym_1076	772		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	147216	147987	+	XM_003644103.1		XP_003644151.1	hypothetical protein		11472547	Ecym_1076	684	684	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	147216	147987	+	XP_003644151.1		XM_003644103.1	hypothetical protein		11472547	Ecym_1076	684	227	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	148134	149192	+						11472548	Ecym_1077	1059		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	148134	149192	+	XM_003644104.1		XP_003644152.1	hypothetical protein		11472548	Ecym_1077	1059	1059	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	148134	149192	+	XP_003644152.1		XM_003644104.1	hypothetical protein		11472548	Ecym_1077	1059	352	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	149412	151073	+						11471333	Ecym_1078	1662		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	149412	151073	+	XM_003644105.1		XP_003644153.1	hypothetical protein		11471333	Ecym_1078	1662	1662	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	149412	151073	+	XP_003644153.1		XM_003644105.1	hypothetical protein		11471333	Ecym_1078	1662	553	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	151705	152085	+						11469557	Ecym_1079	381		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	151705	152085	+	XM_003644106.1		XP_003644154.1	hypothetical protein		11469557	Ecym_1079	381	381	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	151705	152085	+	XP_003644154.1		XM_003644106.1	hypothetical protein		11469557	Ecym_1079	381	126	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	153905	158136	+						11469558	Ecym_1080	4232		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	158430	160820	+						11469559	Ecym_1081	2391		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	158430	160820	+	XM_003644107.1		XP_003644155.1	hypothetical protein		11469559	Ecym_1081	2391	2391	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	158430	160820	+	XP_003644155.1		XM_003644107.1	hypothetical protein		11469559	Ecym_1081	2391	796	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	161290	162744	-						11472549	Ecym_1082	1455		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	161290	162744	-	XM_003644108.1		XP_003644156.1	hypothetical protein		11472549	Ecym_1082	1455	1455	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	161290	162744	-	XP_003644156.1		XM_003644108.1	hypothetical protein		11472549	Ecym_1082	1455	484	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	164919	168695	+						11469560	Ecym_1083	3777		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	164919	168695	+	XM_003644109.1		XP_003644157.1	hypothetical protein		11469560	Ecym_1083	3777	3777	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	164919	168695	+	XP_003644157.1		XM_003644109.1	hypothetical protein		11469560	Ecym_1083	3777	1258	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	168749	170236	-						11471334	Ecym_1084	1488		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	168749	170236	-	XM_003644110.1		XP_003644158.1	hypothetical protein		11471334	Ecym_1084	1488	1488	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	168749	170236	-	XP_003644158.1		XM_003644110.1	hypothetical protein		11471334	Ecym_1084	1488	495	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	170657	172774	-						11472550	Ecym_1085	2118		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	170657	172774	-	XM_003644111.1		XP_003644159.1	hypothetical protein		11472550	Ecym_1085	2118	2118	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	170657	172774	-	XP_003644159.1		XM_003644111.1	hypothetical protein		11472550	Ecym_1085	2118	705	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	173244	179519	-						11469561	Ecym_1086	6276		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	173244	179519	-	XM_003644112.1		XP_003644160.1	hypothetical protein		11469561	Ecym_1086	6276	6276	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	173244	179519	-	XP_003644160.1		XM_003644112.1	hypothetical protein		11469561	Ecym_1086	6276	2091	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	180832	182544	-						11469562	Ecym_1087	1713		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	180832	182544	-	XM_003644113.1		XP_003644161.1	hypothetical protein		11469562	Ecym_1087	1713	1713	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	180832	182544	-	XP_003644161.1		XM_003644113.1	hypothetical protein		11469562	Ecym_1087	1713	570	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	184038	185741	+						11472551	Ecym_1088	1704		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	184038	185741	+	XM_003644114.1		XP_003644162.1	hypothetical protein		11472551	Ecym_1088	1704	1704	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	184038	185741	+	XP_003644162.1		XM_003644114.1	hypothetical protein		11472551	Ecym_1088	1704	567	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	186449	189451	+						11469563	Ecym_1089	3003		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	186449	189451	+	XM_003644115.1		XP_003644163.1	hypothetical protein		11469563	Ecym_1089	3003	3003	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	186449	189451	+	XP_003644163.1		XM_003644115.1	hypothetical protein		11469563	Ecym_1089	3003	1000	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	189905	191062	+						11471335	Ecym_1090	1158		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	189905	191062	+	XM_003644116.1		XP_003644164.1	hypothetical protein		11471335	Ecym_1090	1158	1158	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	189905	191062	+	XP_003644164.1		XM_003644116.1	hypothetical protein		11471335	Ecym_1090	1158	385	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	191292	192146	-						11469564	Ecym_1091	855		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	191292	192146	-	XM_003644117.1		XP_003644165.1	hypothetical protein		11469564	Ecym_1091	855	855	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	191292	192146	-	XP_003644165.1		XM_003644117.1	hypothetical protein		11469564	Ecym_1091	855	284	
gene	other	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	192362	195498	-						11471336	Ecym_1092	3137		partial
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	195854	197005	-						11469565	Ecym_1093	1152		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	195854	197005	-	XM_003644118.1		XP_003644166.1	hypothetical protein		11469565	Ecym_1093	1152	1152	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	195854	197005	-	XP_003644166.1		XM_003644118.1	hypothetical protein		11469565	Ecym_1093	1152	383	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	197536	198585	+						11469566	Ecym_1094	1050		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	197536	198585	+	XM_003644119.1		XP_003644167.1	hypothetical protein		11469566	Ecym_1094	1050	1050	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	197536	198585	+	XP_003644167.1		XM_003644119.1	hypothetical protein		11469566	Ecym_1094	1050	349	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	198755	202360	-						11472552	Ecym_1095	3606		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	198755	202360	-	XM_003644120.1		XP_003644168.1	hypothetical protein		11472552	Ecym_1095	3606	3606	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	198755	202360	-	XP_003644168.1		XM_003644120.1	hypothetical protein		11472552	Ecym_1095	3606	1201	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	202680	203732	-						11471337	Ecym_1096	1053		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	202680	203732	-	XM_003644121.1		XP_003644169.1	hypothetical protein		11471337	Ecym_1096	1053	1053	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	202680	203732	-	XP_003644169.1		XM_003644121.1	hypothetical protein		11471337	Ecym_1096	1053	350	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	203901	204713	-						11469567	Ecym_1097	813		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	203901	204713	-	XM_003644122.1		XP_003644170.1	hypothetical protein		11469567	Ecym_1097	813	813	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	203901	204713	-	XP_003644170.1		XM_003644122.1	hypothetical protein		11469567	Ecym_1097	813	270	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	204944	205834	-						11469568	Ecym_1098	891		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	204944	205834	-	XM_003644123.1		XP_003644171.1	hypothetical protein		11469568	Ecym_1098	891	891	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	204944	205834	-	XP_003644171.1		XM_003644123.1	hypothetical protein		11469568	Ecym_1098	891	296	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	206405	212959	+						11469569	Ecym_1099	6555		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	206405	212959	+	XM_003644124.1		XP_003644172.1	hypothetical protein		11469569	Ecym_1099	6555	6555	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	1	NC_016449.1	206405	212959	+	XP_003644172.1		XM_003644124.1	hypothetical protein		11469569	Ecym_1099	6555	2184	
