# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	146965	148896	-						14536730	CORT_0A00660	1932		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	146965	148896	-	XM_003865850.1		XP_003865898.1	hypothetical protein		14536730	CORT_0A00660	1932	1932	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	146965	148896	-	XP_003865898.1		XM_003865850.1	hypothetical protein		14536730	CORT_0A00660	1932	643	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	149359	153621	+						14536731	CORT_0A00670	4263		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	149359	153621	+	XM_003865851.1		XP_003865899.1	Bnr1 formin		14536731	CORT_0A00670	4263	4263	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	149359	153621	+	XP_003865899.1		XM_003865851.1	Bnr1 formin		14536731	CORT_0A00670	4263	1420	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	153924	156887	+						14537324	CORT_0A00680	2964		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	153924	156887	+	XM_003865852.1		XP_003865900.1	Mis12 mitochondrial C1-tetrahydrofolate synthase precursor		14537324	CORT_0A00680	2964	2964	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	153924	156887	+	XP_003865900.1		XM_003865852.1	Mis12 mitochondrial C1-tetrahydrofolate synthase precursor		14537324	CORT_0A00680	2964	987	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	156944	157621	-						14537592	CORT_0A00690	678		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	156944	157621	-	XM_003865853.1		XP_003865901.1	hypothetical protein		14537592	CORT_0A00690	678	678	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	156944	157621	-	XP_003865901.1		XM_003865853.1	hypothetical protein		14537592	CORT_0A00690	678	225	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	157880	160450	-						14537698	CORT_0A00700	2571		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	157880	160450	-	XM_003865854.1		XP_003865902.1	Epl1 subunit of the NuA4 histone acetyltransferase complex		14537698	CORT_0A00700	2571	2571	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	157880	160450	-	XP_003865902.1		XM_003865854.1	Epl1 subunit of the NuA4 histone acetyltransferase complex		14537698	CORT_0A00700	2571	856	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	162795	163649	+						14537654	CORT_0A00710	855		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	162795	163649	+	XM_003865855.1		XP_003865903.1	Crc1 mitochondrial carnitine carrier protein		14537654	CORT_0A00710	855	855	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	162795	163649	+	XP_003865903.1		XM_003865855.1	Crc1 mitochondrial carnitine carrier protein		14537654	CORT_0A00710	855	284	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	163853	164592	+						14537232	CORT_0A00720	740		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	163853	164592	+	XM_003865856.1		XP_003865904.1	Vma4 hypothetical protein+ transporting ATPase E chain		14537232	CORT_0A00720	681	681	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	163853	164592	+	XP_003865904.1		XM_003865856.1	Vma4 hypothetical protein+ transporting ATPase E chain		14537232	CORT_0A00720	681	226	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	164837	166192	+						14537106	CORT_0A00730	1356		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	164837	166192	+	XM_003865857.1		XP_003865905.1	Mrs2 magnesium ion transporter		14537106	CORT_0A00730	1356	1356	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	164837	166192	+	XP_003865905.1		XM_003865857.1	Mrs2 magnesium ion transporter		14537106	CORT_0A00730	1356	451	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	166240	167157	-						14536885	CORT_0A00740	918		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	166240	167157	-	XM_003865858.1		XP_003865906.1	Rpa43 protein		14536885	CORT_0A00740	918	918	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	166240	167157	-	XP_003865906.1		XM_003865858.1	Rpa43 protein		14536885	CORT_0A00740	918	305	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	167278	168201	-						14537622	CORT_0A00750	924		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	167278	168201	-	XM_003865859.1		XP_003865907.1	hypothetical protein		14537622	CORT_0A00750	924	924	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	167278	168201	-	XP_003865907.1		XM_003865859.1	hypothetical protein		14537622	CORT_0A00750	924	307	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	168632	171148	+						14537637	CORT_0A00760	2517		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	168632	171148	+	XM_003865860.1		XP_003865908.1	Hda1 hypothetical proteinistone deacetylase		14537637	CORT_0A00760	2517	2517	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	168632	171148	+	XP_003865908.1		XM_003865860.1	Hda1 hypothetical proteinistone deacetylase		14537637	CORT_0A00760	2517	838	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	171581	172786	+						14537052	CORT_0A00770	1206		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	171581	172786	+	XM_003865861.1		XP_003865909.1	hypothetical protein		14537052	CORT_0A00770	1206	1206	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	171581	172786	+	XP_003865909.1		XM_003865861.1	hypothetical protein		14537052	CORT_0A00770	1206	401	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	172832	174901	-						14537529	CORT_0A00780	2070		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	172832	174901	-	XM_003865862.1		XP_003865910.1	protein serine/threonine kinase		14537529	CORT_0A00780	2070	2070	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	172832	174901	-	XP_003865910.1		XM_003865862.1	protein serine/threonine kinase		14537529	CORT_0A00780	2070	689	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	175235	176623	+						14537514	CORT_0A00790	1389		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	175235	176623	+	XM_003865863.1		XP_003865911.1	hypothetical protein		14537514	CORT_0A00790	1389	1389	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	175235	176623	+	XP_003865911.1		XM_003865863.1	hypothetical protein		14537514	CORT_0A00790	1389	462	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	178340	180748	+						14537693	CORT_0A00800	2409		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	178340	180748	+	XM_003865864.1		XP_003865912.1	Opt1 oligopeptide transporter		14537693	CORT_0A00800	2409	2409	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	178340	180748	+	XP_003865912.1		XM_003865864.1	Opt1 oligopeptide transporter		14537693	CORT_0A00800	2409	802	
gene	tRNA	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	181143	181242	-						14536950	CORT_0_Leu(AAG)_1	100		
tRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	181143	181242	-						14536950	CORT_0_Leu(AAG)_1	100		
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	181958	182695	-						14536899	CORT_0A00810	738		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	181958	182695	-	XM_003865865.1		XP_003865913.1	Rsr1 RAS-related protein		14536899	CORT_0A00810	684	684	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	181958	182695	-	XP_003865913.1		XM_003865865.1	Rsr1 RAS-related protein		14536899	CORT_0A00810	684	227	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	182861	183361	-						14537204	CORT_0A00820	501		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	182861	183361	-	XM_003865866.1		XP_003865914.1	Sec11 protein		14537204	CORT_0A00820	501	501	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	182861	183361	-	XP_003865914.1		XM_003865866.1	Sec11 protein		14537204	CORT_0A00820	501	166	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	183464	185155	+						14537463	CORT_0A00830	1692		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	183464	185155	+	XM_003865867.1		XP_003865915.1	hypothetical protein		14537463	CORT_0A00830	1692	1692	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	183464	185155	+	XP_003865915.1		XM_003865867.1	hypothetical protein		14537463	CORT_0A00830	1692	563	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	188340	190304	-						14536818	CORT_0A00840	1965		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	188340	190304	-	XM_003865868.1		XP_003865916.1	hypothetical protein		14536818	CORT_0A00840	1965	1965	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	188340	190304	-	XP_003865916.1		XM_003865868.1	hypothetical protein		14536818	CORT_0A00840	1965	654	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	190403	191359	+						14537658	CORT_0A00850	957		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	190403	191359	+	XM_003865869.1		XP_003865917.1	Hst2 hypothetical proteinistone deacetylase		14537658	CORT_0A00850	957	957	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	190403	191359	+	XP_003865917.1		XM_003865869.1	Hst2 hypothetical proteinistone deacetylase		14537658	CORT_0A00850	957	318	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	191474	193837	+						14537136	CORT_0A00860	2364		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	191474	193837	+	XM_003865870.1		XP_003865918.1	Msh4 protein		14537136	CORT_0A00860	2364	2364	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	191474	193837	+	XP_003865918.1		XM_003865870.1	Msh4 protein		14537136	CORT_0A00860	2364	787	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	193839	194834	-						14537336	CORT_0A00870	996		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	193839	194834	-	XM_003865871.1		XP_003865919.1	S-adenosylmethionine-dependent methyltransferase		14537336	CORT_0A00870	996	996	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	193839	194834	-	XP_003865919.1		XM_003865871.1	S-adenosylmethionine-dependent methyltransferase		14537336	CORT_0A00870	996	331	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	196011	197402	+						14536768	CORT_0A00880	1392		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	196011	197402	+	XM_003865872.1		XP_003865920.1	Pho113 constitutive acid phosphatase		14536768	CORT_0A00880	1392	1392	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	196011	197402	+	XP_003865920.1		XM_003865872.1	Pho113 constitutive acid phosphatase		14536768	CORT_0A00880	1392	463	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	200321	202960	+						14537644	CORT_0A00890	2640		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	200321	202960	+	XM_003865873.1		XP_003865921.1	hypothetical protein		14537644	CORT_0A00890	2640	2640	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	200321	202960	+	XP_003865921.1		XM_003865873.1	hypothetical protein		14537644	CORT_0A00890	2640	879	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	203066	204838	+						14536995	CORT_0A00900	1773		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	203066	204838	+	XM_003865874.1		XP_003865922.1	Frs1 phenylalanyl-tRNA synthetase		14536995	CORT_0A00900	1773	1773	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	203066	204838	+	XP_003865922.1		XM_003865874.1	Frs1 phenylalanyl-tRNA synthetase		14536995	CORT_0A00900	1773	590	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	205156	205785	+						14536993	CORT_0A00910	630		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	205156	205785	+	XM_003865875.1		XP_003865923.1	Sec4 GTPase		14536993	CORT_0A00910	630	630	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	205156	205785	+	XP_003865923.1		XM_003865875.1	Sec4 GTPase		14536993	CORT_0A00910	630	209	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	205908	206327	-						14536954	CORT_0A00920	420		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	205908	206327	-	XM_003865876.1		XP_003865924.1	Mci4 NADH-ubiquinone dehydrogenase		14536954	CORT_0A00920	420	420	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	205908	206327	-	XP_003865924.1		XM_003865876.1	Mci4 NADH-ubiquinone dehydrogenase		14536954	CORT_0A00920	420	139	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	206591	207277	-						14537034	CORT_0A00930	687		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	206591	207277	-	XM_003865877.1		XP_003865925.1	Ifu5 predicted membrane protein		14537034	CORT_0A00930	687	687	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	206591	207277	-	XP_003865925.1		XM_003865877.1	Ifu5 predicted membrane protein		14537034	CORT_0A00930	687	228	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	208222	209748	+						14537342	CORT_0A00940	1527		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	208222	209748	+	XM_003865878.1		XP_003865926.1	Prp40 protein		14537342	CORT_0A00940	1527	1527	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	208222	209748	+	XP_003865926.1		XM_003865878.1	Prp40 protein		14537342	CORT_0A00940	1527	508	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	209907	210481	+						14537317	CORT_0A00950	575		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	209907	210481	+	XM_003865879.1		XP_003865927.1	Arc19 ARP2/3 complex subunit		14537317	CORT_0A00950	516	516	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	209907	210481	+	XP_003865927.1		XM_003865879.1	Arc19 ARP2/3 complex subunit		14537317	CORT_0A00950	516	171	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	210573	213491	-						14536844	CORT_0A00960	2919		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	210573	213491	-	XM_003865880.1		XP_003865928.1	Dal81 predicted zinc-finger protein		14536844	CORT_0A00960	2919	2919	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	210573	213491	-	XP_003865928.1		XM_003865880.1	Dal81 predicted zinc-finger protein		14536844	CORT_0A00960	2919	972	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	213902	214981	-						14537705	CORT_0A00970	1080		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	213902	214981	-	XM_003865881.1		XP_003865929.1	Swf1 protein		14537705	CORT_0A00970	1080	1080	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	213902	214981	-	XP_003865929.1		XM_003865881.1	Swf1 protein		14537705	CORT_0A00970	1080	359	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	215146	216135	+						14537085	CORT_0A00980	990		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	215146	216135	+	XM_003865882.1		XP_003865930.1	hypothetical protein		14537085	CORT_0A00980	990	990	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	215146	216135	+	XP_003865930.1		XM_003865882.1	hypothetical protein		14537085	CORT_0A00980	990	329	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	216203	216454	-						14536785	CORT_0A00990	252		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	216203	216454	-	XM_003865883.1		XP_003865931.1	hypothetical protein		14536785	CORT_0A00990	252	252	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	216203	216454	-	XP_003865931.1		XM_003865883.1	hypothetical protein		14536785	CORT_0A00990	252	83	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	216496	216948	+						14537105	CORT_0A01000	453		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	216496	216948	+	XM_003865884.1		XP_003865932.1	Ten1 protein		14537105	CORT_0A01000	453	453	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	216496	216948	+	XP_003865932.1		XM_003865884.1	Ten1 protein		14537105	CORT_0A01000	453	150	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	217049	218725	+						14537416	CORT_0A01010	1677		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	217049	218725	+	XM_003865885.1		XP_003865933.1	Trm1 N2,N2-dimethylguanine tRNA methyltransferase		14537416	CORT_0A01010	1677	1677	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	217049	218725	+	XP_003865933.1		XM_003865885.1	Trm1 N2,N2-dimethylguanine tRNA methyltransferase		14537416	CORT_0A01010	1677	558	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	220762	220989	-						14537507	CORT_0A01015	228		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	220762	220989	-	XM_003865886.1		XP_003865934.1	hypothetical protein		14537507	CORT_0A01015	228	228	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	220762	220989	-	XP_003865934.1		XM_003865886.1	hypothetical protein		14537507	CORT_0A01015	228	75	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	223163	224131	+						14536939	CORT_0A01020	969		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	223163	224131	+	XM_003865887.1		XP_003865935.1	Cce1 hypothetical proteinolliday junction resolving enzyme		14536939	CORT_0A01020	969	969	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	223163	224131	+	XP_003865935.1		XM_003865887.1	Cce1 hypothetical proteinolliday junction resolving enzyme		14536939	CORT_0A01020	969	322	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	224254	225351	-						14537079	CORT_0A01030	1098		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	224254	225351	-	XM_003865888.1		XP_003865936.1	Adh5 alcohol dehydrogenase		14537079	CORT_0A01030	1098	1098	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	224254	225351	-	XP_003865936.1		XM_003865888.1	Adh5 alcohol dehydrogenase		14537079	CORT_0A01030	1098	365	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	227621	228178	+						14537682	CORT_0A01040	558		partial
