# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	131664	132539	-	XM_002421614.1		XP_002421659.1	phosphoribosylaminoimidazole-succinocarboxamide synthase, putative	ADE1	8050067	CD36_25620	876	876	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	131664	132539	-	XP_002421659.1		XM_002421614.1	phosphoribosylaminoimidazole-succinocarboxamide synthase, putative	ADE1	8050067	CD36_25620	876	291	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	132939	136178	-						8049670	CD36_25630	3240		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	132939	136178	-	XM_002421615.1		XP_002421660.1	chromosome region maintenance protein, putative		8049670	CD36_25630	3240	3240	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	132939	136178	-	XP_002421660.1		XM_002421615.1	chromosome region maintenance protein, putative		8049670	CD36_25630	3240	1079	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	137126	137698	+						8050068	CD36_25640	573		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	137126	137698	+	XM_002421616.1		XP_002421661.1	conserved hypothetical protein		8050068	CD36_25640	573	573	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	137126	137698	+	XP_002421661.1		XM_002421616.1	conserved hypothetical protein		8050068	CD36_25640	573	190	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	137773	138786	-						8050069	CD36_25650	1014		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	137773	138786	-	XM_002421617.1		XP_002421662.1	malate dehydrogenase, mitochondrial precursor, putative		8050069	CD36_25650	1014	1014	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	137773	138786	-	XP_002421662.1		XM_002421617.1	malate dehydrogenase, mitochondrial precursor, putative		8050069	CD36_25650	1014	337	
gene	pseudogene	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	140006	140312	+						8050070	CD36_25655	307		pseudo
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	141259	143967	+					NTC1	8050071	CD36_25660	2709		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	141259	143967	+	XM_002421618.1		XP_002421663.1	neutral trehalase, putative	NTC1	8050071	CD36_25660	2709	2709	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	141259	143967	+	XP_002421663.1		XM_002421618.1	neutral trehalase, putative	NTC1	8050071	CD36_25660	2709	902	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	144627	146123	+						8049701	CD36_25670	1497		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	144627	146123	+	XM_002421619.1		XP_002421664.1	hexaprenyl pyrophosphate synthetase, putative		8049701	CD36_25670	1497	1497	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	144627	146123	+	XP_002421664.1		XM_002421619.1	hexaprenyl pyrophosphate synthetase, putative		8049701	CD36_25670	1497	498	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	146681	147325	+						8050072	CD36_25680	645		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	146681	147325	+	XM_002421620.1		XP_002421665.1	Ran binding protein, putative		8050072	CD36_25680	645	645	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	146681	147325	+	XP_002421665.1		XM_002421620.1	Ran binding protein, putative		8050072	CD36_25680	645	214	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	147983	151945	+						8050073	CD36_25690	3963		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	147983	151945	+	XM_002421621.1		XP_002421666.1	CDK inhibitor PHO81 homologue, putative)		8050073	CD36_25690	3963	3963	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	147983	151945	+	XP_002421666.1		XM_002421621.1	CDK inhibitor PHO81 homologue, putative)		8050073	CD36_25690	3963	1320	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	152048	154312	-						8050074	CD36_25700	2265		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	152048	154312	-	XM_002421622.1		XP_002421667.1	conserved hypothetical protein		8050074	CD36_25700	2265	2265	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	152048	154312	-	XP_002421667.1		XM_002421622.1	conserved hypothetical protein		8050074	CD36_25700	2265	754	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	155415	159716	+					HYR1	8050075	CD36_25710	4302		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	155415	159716	+	XM_002421623.1		XP_002421668.1	hyphally-regulated protein precursor, putative	HYR1	8050075	CD36_25710	4302	4302	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	155415	159716	+	XP_002421668.1		XM_002421623.1	hyphally-regulated protein precursor, putative	HYR1	8050075	CD36_25710	4302	1433	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	160026	161276	-						8049692	CD36_25720	1251		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	160026	161276	-	XM_002421624.1		XP_002421669.1	arginosuccinate synthase, putative		8049692	CD36_25720	1251	1251	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	160026	161276	-	XP_002421669.1		XM_002421624.1	arginosuccinate synthase, putative		8049692	CD36_25720	1251	416	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	162264	163865	+						8050076	CD36_25730	1602		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	162264	163865	+	XM_002421625.1		XP_002421670.1	conserved hypothetical protein		8050076	CD36_25730	1602	1602	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	162264	163865	+	XP_002421670.1		XM_002421625.1	conserved hypothetical protein		8050076	CD36_25730	1602	533	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	165377	172063	+						8050077	CD36_25740	6687		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	165377	172063	+	XM_002421626.1		XP_002421671.1	acetyl-CoA carboxylase, putative		8050077	CD36_25740	6687	6687	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	165377	172063	+	XP_002421671.1		XM_002421626.1	acetyl-CoA carboxylase, putative		8050077	CD36_25740	6687	2228	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	173316	174518	+						8050078	CD36_25750	1203		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	173316	174518	+	XM_002421627.1		XP_002421672.1	cerevisin precursor, putative		8050078	CD36_25750	1203	1203	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	173316	174518	+	XP_002421672.1		XM_002421627.1	cerevisin precursor, putative		8050078	CD36_25750	1203	400	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	174814	176079	+						8050079	CD36_25760	1266		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	174814	176079	+	XM_002421628.1		XP_002421673.1	cerevisin precursor, putative		8050079	CD36_25760	1266	1266	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	174814	176079	+	XP_002421673.1		XM_002421628.1	cerevisin precursor, putative		8050079	CD36_25760	1266	421	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	176125	177357	-						8050080	CD36_25770	1233		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	176125	177357	-	XM_002421629.1		XP_002421674.1	conserved hypothetical protein		8050080	CD36_25770	1233	1233	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	176125	177357	-	XP_002421674.1		XM_002421629.1	conserved hypothetical protein		8050080	CD36_25770	1233	410	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	177534	178904	+						8050081	CD36_25780	1371		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	177534	178904	+	XM_002421630.1		XP_002421675.1	bud site selection protein 22, putative		8050081	CD36_25780	1371	1371	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	177534	178904	+	XP_002421675.1		XM_002421630.1	bud site selection protein 22, putative		8050081	CD36_25780	1371	456	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	178918	180357	-						8050082	CD36_25790	1440		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	178918	180357	-	XM_002421631.1		XP_002421676.1	glucosidase II subunit, putative		8050082	CD36_25790	1440	1440	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	178918	180357	-	XP_002421676.1		XM_002421631.1	glucosidase II subunit, putative		8050082	CD36_25790	1440	479	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	180490	181881	+						8050083	CD36_25800	1392		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	180490	181881	+	XM_002421632.1		XP_002421677.1	conserved hypothetical protein		8050083	CD36_25800	1392	1392	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	180490	181881	+	XP_002421677.1		XM_002421632.1	conserved hypothetical protein		8050083	CD36_25800	1392	463	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	181910	182596	-						8050084	CD36_25810	687		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	181910	182596	-	XM_002421633.1		XP_002421678.1	oxidoreductase, putative		8050084	CD36_25810	687	687	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	181910	182596	-	XP_002421678.1		XM_002421633.1	oxidoreductase, putative		8050084	CD36_25810	687	228	
gene	tRNA	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	182713	182785	-					tRNA-Thr (AGT)	8050085	CD36_tRNA_0089	73		
tRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	182713	182785	-				tRNA-Thr	tRNA-Thr (AGT)	8050085	CD36_tRNA_0089	73		anticodon=AGT
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	183296	184942	-						8050196	CD36_25820	1647		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	183296	184942	-	XM_002421634.1		XP_002421679.1	conserved hypothetical protein		8050196	CD36_25820	1647	1647	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	183296	184942	-	XP_002421679.1		XM_002421634.1	conserved hypothetical protein		8050196	CD36_25820	1647	548	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	185951	187372	-						8050086	CD36_25830	1422		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	185951	187372	-	XM_002421635.1		XP_002421680.1	JmjC domain-containing histone demethylase, putative		8050086	CD36_25830	1422	1422	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	185951	187372	-	XP_002421680.1		XM_002421635.1	JmjC domain-containing histone demethylase, putative		8050086	CD36_25830	1422	473	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	187941	191624	-						8050087	CD36_25840	3684		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	187941	191624	-	XM_002421636.1		XP_002421681.1	Hyr1p homologue, putative		8050087	CD36_25840	3684	3684	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	187941	191624	-	XP_002421681.1		XM_002421636.1	Hyr1p homologue, putative		8050087	CD36_25840	3684	1227	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	192512	194497	-						8050088	CD36_25850	1986		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	192512	194497	-	XM_002421637.1		XP_002421682.1	glycogen [starch] synthase, putative		8050088	CD36_25850	1986	1986	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	192512	194497	-	XP_002421682.1		XM_002421637.1	glycogen [starch] synthase, putative		8050088	CD36_25850	1986	661	
gene	pseudogene	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	195701	196061	-						8050089	CD36_25855	361		pseudo
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	196569	199349	-						8050090	CD36_25860	2781		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	196569	199349	-	XM_002421638.1		XP_002421683.1	U3 small nucleolar RNA-associated protein, putative		8050090	CD36_25860	2781	2781	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	196569	199349	-	XP_002421683.1		XM_002421638.1	U3 small nucleolar RNA-associated protein, putative		8050090	CD36_25860	2781	926	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	199611	200006	+						8050091	CD36_25870	396		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	199611	200006	+	XM_002421639.1		XP_002421684.1	conserved hypothetical protein		8050091	CD36_25870	396	396	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	199611	200006	+	XP_002421684.1		XM_002421639.1	conserved hypothetical protein		8050091	CD36_25870	396	131	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	200017	201001	-						8050092	CD36_25880	985		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	200017	201001	-	XM_002421640.1		XP_002421685.1	yeast Impact homologue, putative		8050092	CD36_25880	894	894	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	200017	201001	-	XP_002421685.1		XM_002421640.1	yeast Impact homologue, putative		8050092	CD36_25880	894	297	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	201514	202509	+						8050093	CD36_25890	996		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	201514	202509	+	XM_002421641.1		XP_002421686.1	heat shock protein Sti1 homologue, putative		8050093	CD36_25890	996	996	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	201514	202509	+	XP_002421686.1		XM_002421641.1	heat shock protein Sti1 homologue, putative		8050093	CD36_25890	996	331	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	202510	207768	-					GSL2	8050094	CD36_25900	5259		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	202510	207768	-	XM_002421642.1		XP_002421687.1	glucan synthase, putative	GSL2	8050094	CD36_25900	5259	5259	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	202510	207768	-	XP_002421687.1		XM_002421642.1	glucan synthase, putative	GSL2	8050094	CD36_25900	5259	1752	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	208259	208762	-						8049689	CD36_25910	504		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	208259	208762	-	XM_002421643.1		XP_002421688.1	microtubule and mitochondria-interacting protein, putative		8049689	CD36_25910	504	504	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	208259	208762	-	XP_002421688.1		XM_002421643.1	microtubule and mitochondria-interacting protein, putative		8049689	CD36_25910	504	167	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	209080	210141	-						8050095	CD36_25920	1062		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	209080	210141	-	XM_002421644.1		XP_002421689.1	palmitoyltransferase, putative		8050095	CD36_25920	1062	1062	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	209080	210141	-	XP_002421689.1		XM_002421644.1	palmitoyltransferase, putative		8050095	CD36_25920	1062	353	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	210379	211470	+						8050096	CD36_25930	1092		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	210379	211470	+	XM_002421645.1		XP_002421690.1	conserved hypothetical protein		8050096	CD36_25930	1092	1092	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	210379	211470	+	XP_002421690.1		XM_002421645.1	conserved hypothetical protein		8050096	CD36_25930	1092	363	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	212444	214123	+						8050097	CD36_25950	1680		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	212444	214123	+	XM_002421646.1		XP_002421691.1	N(2),N(2)-dimethylguanosine tRNA methyltransferase, mitochondrial precursor, putative		8050097	CD36_25950	1680	1680	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	212444	214123	+	XP_002421691.1		XM_002421646.1	N(2),N(2)-dimethylguanosine tRNA methyltransferase, mitochondrial precursor, putative		8050097	CD36_25950	1680	559	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	217717	218667	+						8050098	CD36_25960	951		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	217717	218667	+	XM_002421647.1		XP_002421692.1	Holliday junction resolving enzyme, putative		8050098	CD36_25960	951	951	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	217717	218667	+	XP_002421692.1		XM_002421647.1	Holliday junction resolving enzyme, putative		8050098	CD36_25960	951	316	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	220029	220844	+						8050099	CD36_25970	816		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	220029	220844	+	XM_002421648.1		XP_002421693.1	acetate transporter, putative		8050099	CD36_25970	816	816	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	220029	220844	+	XP_002421693.1		XM_002421648.1	acetate transporter, putative		8050099	CD36_25970	816	271	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	221517	223733	-						8050100	CD36_25980	2217		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	221517	223733	-	XM_002421649.1		XP_002421694.1	phosphopantothenoylcysteine decarboxylase, putative		8050100	CD36_25980	2217	2217	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	221517	223733	-	XP_002421694.1		XM_002421649.1	phosphopantothenoylcysteine decarboxylase, putative		8050100	CD36_25980	2217	738	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	226106	226606	+						8049800	CD36_25990	501		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	R	NC_012867.1	226106	226606	+	XM_002421650.1		XP_002421695.1	catalytic subunit of the Signal Peptidase Complex (SPC), putative		8049800	CD36_25990	501	501	partial
