# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	108988	109983	+	NP_982405.1		NM_207758.1	AAL137Wp		4618464	AGOS_AAL137W	996	331	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	110158	111426	-						4618603	AGOS_AAL136C	1269		partial;old_locus_tag=AAL136C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	110158	111426	-	NM_207759.1		NP_982406.1	AAL136Cp		4618603	AGOS_AAL136C	1269	1269	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	110158	111426	-	NP_982406.1		NM_207759.1	AAL136Cp		4618603	AGOS_AAL136C	1269	422	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	111644	112417	-						4618633	AGOS_AAL135C	774		partial;old_locus_tag=AAL135C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	111644	112417	-	NM_207760.1		NP_982407.1	AAL135Cp		4618633	AGOS_AAL135C	774	774	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	111644	112417	-	NP_982407.1		NM_207760.1	AAL135Cp		4618633	AGOS_AAL135C	774	257	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	112667	113773	+						4618526	AGOS_AAL134W	1107		partial;old_locus_tag=AAL134W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	112667	113773	+	NM_207761.1		NP_982408.1	AAL134Wp		4618526	AGOS_AAL134W	1107	1107	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	112667	113773	+	NP_982408.1		NM_207761.1	AAL134Wp		4618526	AGOS_AAL134W	1107	368	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	113952	115655	+						4618649	AGOS_AAL133W	1704		partial;old_locus_tag=AAL133W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	113952	115655	+	NM_207762.1		NP_982409.1	AAL133Wp		4618649	AGOS_AAL133W	1704	1704	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	113952	115655	+	NP_982409.1		NM_207762.1	AAL133Wp		4618649	AGOS_AAL133W	1704	567	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	115713	116960	-						4618641	AGOS_AAL132C	1248		partial;old_locus_tag=AAL132C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	115713	116960	-	NM_207763.1		NP_982410.1	AAL132Cp		4618641	AGOS_AAL132C	1248	1248	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	115713	116960	-	NP_982410.1		NM_207763.1	AAL132Cp		4618641	AGOS_AAL132C	1248	415	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	117330	120374	-						4618567	AGOS_AAL131C	3045		partial;old_locus_tag=AAL131C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	117330	120374	-	NM_207764.1		NP_982411.1	AAL131Cp		4618567	AGOS_AAL131C	3045	3045	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	117330	120374	-	NP_982411.1		NM_207764.1	AAL131Cp		4618567	AGOS_AAL131C	3045	1014	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	120875	121156	+						4618647	AGOS_AAL130W	282		partial;old_locus_tag=AAL130W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	120875	121156	+	NM_207765.1		NP_982412.1	AAL130Wp		4618647	AGOS_AAL130W	282	282	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	120875	121156	+	NP_982412.1		NM_207765.1	AAL130Wp		4618647	AGOS_AAL130W	282	93	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	121231	122103	-						4618615	AGOS_AAL129C	873		partial;old_locus_tag=AAL129C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	121231	122103	-	NM_207766.1		NP_982413.1	AAL129Cp		4618615	AGOS_AAL129C	873	873	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	121231	122103	-	NP_982413.1		NM_207766.1	AAL129Cp		4618615	AGOS_AAL129C	873	290	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	122219	122755	-						4618577	AGOS_AAL128C	537		partial;old_locus_tag=AAL128C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	122219	122755	-	NM_207767.1		NP_982414.1	AAL128Cp		4618577	AGOS_AAL128C	537	537	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	122219	122755	-	NP_982414.1		NM_207767.1	AAL128Cp		4618577	AGOS_AAL128C	537	178	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	123217	126399	+						4618600	AGOS_AAL127W	3183		partial;old_locus_tag=AAL127W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	123217	126399	+	NM_207768.2		NP_982415.2	AAL127Wp		4618600	AGOS_AAL127W	2793	2793	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	123217	126399	+	NP_982415.2		NM_207768.2	AAL127Wp		4618600	AGOS_AAL127W	2793	930	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	126585	128237	-						4618548	AGOS_AAL126C	1653		partial;old_locus_tag=AAL126C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	126585	128237	-	NM_207769.2		NP_982416.2	AAL126Cp		4618548	AGOS_AAL126C	1653	1653	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	126585	128237	-	NP_982416.2		NM_207769.2	AAL126Cp		4618548	AGOS_AAL126C	1653	550	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	128577	129590	+						4618575	AGOS_AAL125W	1014		partial;old_locus_tag=AAL125W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	128577	129590	+	NM_207770.2		NP_982417.2	AAL125Wp		4618575	AGOS_AAL125W	1014	1014	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	128577	129590	+	NP_982417.2		NM_207770.2	AAL125Wp		4618575	AGOS_AAL125W	1014	337	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	129770	130687	+						4618536	AGOS_AAL124W	918		partial;old_locus_tag=AAL124W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	129770	130687	+	NM_207771.1		NP_982418.1	AAL124Wp		4618536	AGOS_AAL124W	918	918	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	129770	130687	+	NP_982418.1		NM_207771.1	AAL124Wp		4618536	AGOS_AAL124W	918	305	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	131446	132315	+						4618461	AGOS_AAL123W	870		partial;old_locus_tag=AAL123W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	131446	132315	+	NM_207772.1		NP_982419.1	AAL123Wp		4618461	AGOS_AAL123W	870	870	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	131446	132315	+	NP_982419.1		NM_207772.1	AAL123Wp		4618461	AGOS_AAL123W	870	289	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	132428	133528	-						4618564	AGOS_AAL122C	1101		partial;old_locus_tag=AAL122C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	132428	133528	-	NM_207773.1		NP_982420.1	AAL122Cp		4618564	AGOS_AAL122C	1101	1101	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	132428	133528	-	NP_982420.1		NM_207773.1	AAL122Cp		4618564	AGOS_AAL122C	1101	366	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	133709	135775	-						4618441	AGOS_AAL121C	2067		partial;old_locus_tag=AAL121C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	133709	135775	-	NM_207774.1		NP_982421.1	AAL121Cp		4618441	AGOS_AAL121C	2067	2067	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	133709	135775	-	NP_982421.1		NM_207774.1	AAL121Cp		4618441	AGOS_AAL121C	2067	688	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	136161	137054	-						4618569	AGOS_AAL120C	894		partial;old_locus_tag=AAL120C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	136161	137054	-	NM_207775.1		NP_982422.1	AAL120Cp		4618569	AGOS_AAL120C	894	894	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	136161	137054	-	NP_982422.1		NM_207775.1	AAL120Cp		4618569	AGOS_AAL120C	894	297	
gene	tRNA	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	137152	137223	-						4618814	AGOS_t0003	72		
tRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	137152	137223	-				tRNA-Gln		4618814	AGOS_t0003	72		
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	137919	139532	+						4618581	AGOS_AAL119W	1614		partial;old_locus_tag=AAL119W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	137919	139532	+	NM_207776.1		NP_982423.1	AAL119Wp		4618581	AGOS_AAL119W	1614	1614	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	137919	139532	+	NP_982423.1		NM_207776.1	AAL119Wp		4618581	AGOS_AAL119W	1614	537	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	139712	140035	-						4618491	AGOS_AAL118C	324		partial;old_locus_tag=AAL118C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	139712	140035	-	NM_207777.1		NP_982424.1	AAL118Cp		4618491	AGOS_AAL118C	324	324	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	139712	140035	-	NP_982424.1		NM_207777.1	AAL118Cp		4618491	AGOS_AAL118C	324	107	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	140326	141369	-						4618621	AGOS_AAL117C	1044		partial;old_locus_tag=AAL117C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	140326	141369	-	NM_207778.1		NP_982425.1	AAL117Cp		4618621	AGOS_AAL117C	1044	1044	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	140326	141369	-	NP_982425.1		NM_207778.1	AAL117Cp		4618621	AGOS_AAL117C	1044	347	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	141614	142594	+						4618472	AGOS_AAL116W	981		partial;old_locus_tag=AAL116W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	141614	142594	+	NM_207779.1		NP_982426.1	AAL116Wp		4618472	AGOS_AAL116W	981	981	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	141614	142594	+	NP_982426.1		NM_207779.1	AAL116Wp		4618472	AGOS_AAL116W	981	326	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	142836	144143	+						4618542	AGOS_AAL115W	1308		partial;old_locus_tag=AAL115W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	142836	144143	+	NM_207780.1		NP_982427.1	AAL115Wp		4618542	AGOS_AAL115W	1308	1308	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	142836	144143	+	NP_982427.1		NM_207780.1	AAL115Wp		4618542	AGOS_AAL115W	1308	435	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	144347	145843	-						4618648	AGOS_AAL114C	1497		partial;old_locus_tag=AAL114C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	144347	145843	-	NM_207781.1		NP_982428.1	AAL114Cp		4618648	AGOS_AAL114C	1497	1497	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	144347	145843	-	NP_982428.1		NM_207781.1	AAL114Cp		4618648	AGOS_AAL114C	1497	498	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	146140	147438	+						4618495	AGOS_AAL113W	1299		partial;old_locus_tag=AAL113W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	146140	147438	+	NM_207782.1		NP_982429.1	AAL113Wp		4618495	AGOS_AAL113W	1299	1299	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	146140	147438	+	NP_982429.1		NM_207782.1	AAL113Wp		4618495	AGOS_AAL113W	1299	432	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	147530	148444	-						4618616	AGOS_AAL112C	915		partial;old_locus_tag=AAL112C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	147530	148444	-	NM_207783.1		NP_982430.1	AAL112Cp		4618616	AGOS_AAL112C	915	915	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	147530	148444	-	NP_982430.1		NM_207783.1	AAL112Cp		4618616	AGOS_AAL112C	915	304	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	148662	149543	-						4618667	AGOS_AAL111C	882		partial;old_locus_tag=AAL111C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	148662	149543	-	NM_207784.1		NP_982431.1	mitochondrial 54S ribosomal protein YmL40		4618667	AGOS_AAL111C	882	882	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	148662	149543	-	NP_982431.1		NM_207784.1	mitochondrial 54S ribosomal protein YmL40		4618667	AGOS_AAL111C	882	293	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	149837	150355	-						4618692	AGOS_AAL110C	519		partial;old_locus_tag=AAL110C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	149837	150355	-	NM_207785.1		NP_982432.1	AAL110Cp		4618692	AGOS_AAL110C	519	519	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	149837	150355	-	NP_982432.1		NM_207785.1	AAL110Cp		4618692	AGOS_AAL110C	519	172	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	150544	153288	+						4618787	AGOS_AAL109W	2745		partial;old_locus_tag=AAL109W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	150544	153288	+	NM_207786.1		NP_982433.1	AAL109Wp		4618787	AGOS_AAL109W	2745	2745	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	150544	153288	+	NP_982433.1		NM_207786.1	AAL109Wp		4618787	AGOS_AAL109W	2745	914	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	153310	154678	-						4618784	AGOS_AAL108C	1369		partial;old_locus_tag=AAL108C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	153310	154678	-	NM_207787.1		NP_982434.1	AAL108Cp		4618784	AGOS_AAL108C	1314	1314	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	153310	154678	-	NP_982434.1		NM_207787.1	AAL108Cp		4618784	AGOS_AAL108C	1314	437	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	154776	157184	+						4618623	AGOS_AAL107W	2409		partial;old_locus_tag=AAL107W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	154776	157184	+	NM_207788.1		NP_982435.1	AAL107Wp		4618623	AGOS_AAL107W	2409	2409	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	154776	157184	+	NP_982435.1		NM_207788.1	AAL107Wp		4618623	AGOS_AAL107W	2409	802	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	157434	157895	+						4618630	AGOS_AAL106W	462		partial;old_locus_tag=AAL106W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	157434	157895	+	NM_207789.1		NP_982436.1	AAL106Wp		4618630	AGOS_AAL106W	462	462	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	157434	157895	+	NP_982436.1		NM_207789.1	AAL106Wp		4618630	AGOS_AAL106W	462	153	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	158057	158698	-						4618807	AGOS_AAL105C	642		partial;old_locus_tag=AAL105C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	158057	158698	-	NM_207790.1		NP_982437.1	AAL105Cp		4618807	AGOS_AAL105C	642	642	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	158057	158698	-	NP_982437.1		NM_207790.1	AAL105Cp		4618807	AGOS_AAL105C	642	213	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	159175	160932	-						4618676	AGOS_AAL104C	1758		partial;old_locus_tag=AAL104C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	159175	160932	-	NM_207791.1		NP_982438.1	AAL104Cp		4618676	AGOS_AAL104C	1758	1758	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	159175	160932	-	NP_982438.1		NM_207791.1	AAL104Cp		4618676	AGOS_AAL104C	1758	585	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	161381	163390	+						4618538	AGOS_AAL103W	2010		partial;old_locus_tag=AAL103W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	161381	163390	+	NM_207792.1		NP_982439.1	AAL103Wp		4618538	AGOS_AAL103W	2010	2010	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	161381	163390	+	NP_982439.1		NM_207792.1	AAL103Wp		4618538	AGOS_AAL103W	2010	669	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	163463	163942	-						4618579	AGOS_AAL102C	480		partial;old_locus_tag=AAL102C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	163463	163942	-	NM_207793.1		NP_982440.1	AAL102Cp		4618579	AGOS_AAL102C	480	480	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	163463	163942	-	NP_982440.1		NM_207793.1	AAL102Cp		4618579	AGOS_AAL102C	480	159	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	163988	165067	+						4618487	AGOS_AAL101W	1080		partial;old_locus_tag=AAL101W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	163988	165067	+	NM_207794.1		NP_982441.1	AAL101Wp		4618487	AGOS_AAL101W	1080	1080	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	163988	165067	+	NP_982441.1		NM_207794.1	AAL101Wp		4618487	AGOS_AAL101W	1080	359	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	165123	165695	-						4618610	AGOS_AAL100C	573		partial;old_locus_tag=AAL100C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	165123	165695	-	NM_207795.1		NP_982442.1	AAL100Cp		4618610	AGOS_AAL100C	573	573	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	165123	165695	-	NP_982442.1		NM_207795.1	AAL100Cp		4618610	AGOS_AAL100C	573	190	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	165813	170207	-						4618518	AGOS_AAL099C	4395		partial;old_locus_tag=AAL099C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	165813	170207	-	NM_207796.2		NP_982443.2	AAL099Cp		4618518	AGOS_AAL099C	4395	4395	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	165813	170207	-	NP_982443.2		NM_207796.2	AAL099Cp		4618518	AGOS_AAL099C	4395	1464	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	170288	170806	+						4618524	AGOS_AAL098W	519		partial;old_locus_tag=AAL098W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	170288	170806	+	NM_207797.1		NP_982444.1	AAL098Wp		4618524	AGOS_AAL098W	519	519	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	170288	170806	+	NP_982444.1		NM_207797.1	AAL098Wp		4618524	AGOS_AAL098W	519	172	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	170783	171889	-						4618405	AGOS_AAL097C	1107		partial;old_locus_tag=AAL097C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	170783	171889	-	NM_207798.1		NP_982445.1	AAL097Cp		4618405	AGOS_AAL097C	1107	1107	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	170783	171889	-	NP_982445.1		NM_207798.1	AAL097Cp		4618405	AGOS_AAL097C	1107	368	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	172280	173191	+						4618471	AGOS_AAL096W	912		partial;old_locus_tag=AAL096W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	172280	173191	+	NM_207799.1		NP_982446.1	AAL096Wp		4618471	AGOS_AAL096W	912	912	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	172280	173191	+	NP_982446.1		NM_207799.1	AAL096Wp		4618471	AGOS_AAL096W	912	303	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	173532	174869	+						4618653	AGOS_AAL095W	1338		partial;old_locus_tag=AAL095W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	173532	174869	+	NM_207800.1		NP_982447.1	AAL095Wp		4618653	AGOS_AAL095W	1338	1338	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	173532	174869	+	NP_982447.1		NM_207800.1	AAL095Wp		4618653	AGOS_AAL095W	1338	445	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	175139	177139	+						4618607	AGOS_AAL094W	2001		partial;old_locus_tag=AAL094W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	175139	177139	+	NM_207801.1		NP_982448.1	AAL094Wp		4618607	AGOS_AAL094W	2001	2001	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	175139	177139	+	NP_982448.1		NM_207801.1	AAL094Wp		4618607	AGOS_AAL094W	2001	666	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	177136	179340	-						4618574	AGOS_AAL093C	2205		partial;old_locus_tag=AAL093C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	177136	179340	-	NM_207802.1		NP_982449.1	AAL093Cp		4618574	AGOS_AAL093C	2205	2205	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	177136	179340	-	NP_982449.1		NM_207802.1	AAL093Cp		4618574	AGOS_AAL093C	2205	734	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	179804	180406	-						4618576	AGOS_AAL092C	603		partial;old_locus_tag=AAL092C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	179804	180406	-	NM_207803.1		NP_982450.1	AAL092Cp		4618576	AGOS_AAL092C	603	603	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	179804	180406	-	NP_982450.1		NM_207803.1	AAL092Cp		4618576	AGOS_AAL092C	603	200	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	181243	182034	-						4618541	AGOS_AAL091C	792		partial;old_locus_tag=AAL091C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	I	NC_005782.2	181243	182034	-	NM_207804.1		NP_982451.1	AAL091Cp		4618541	AGOS_AAL091C	792	792	partial
